Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
17-128-THA	0.299273	0.341713	0.395198	0.44735	0.494273	0.542363	0.58882	0.63054	0.671731	0.708389	0.738316	0.769485	0.804719	0.840634	0.8663	0.88584	0.90627	0.920004	0.920962	0.940907	0.961272	0.976224	0.992451	1.005854	1.014568	1.028291	1.040229	1.051114	1.065275	1.071164	1.077649	1.088464	1.088628	1.097987	1.10501	1.113324	1.117626	1.1155	1.125917	1.134635	1.139021	1.149984	1.155662	1.162363	1.1718	1.179784	1.181458	1.17987	1.181477	1.18562	1.1927	1.192836	1.191662	1.192594	1.197348	1.197568	1.203581	1.205325	1.197788	1.191813	1.194152	1.196212	1.191842	1.194177	1.197185	1.194233	1.18759	1.187081	1.184435	1.184819	1.180014	1.167066	1.162687	1.158022	1.151718	1.143447	1.13405	1.126267	1.121649	1.11042	1.099031	1.092657	1.084515	1.069759	1.054257	1.034669	1.006301	0.982351	0.970171	0.951913	0.931147	0.900145	0.869312	0.836714	0.797617	0.751631	0.706609	0.663367	0.608764	0.547686	0.498485
17-136-GFM	0.322969	0.365717	0.423065	0.481062	0.534524	0.588793	0.642341	0.677398	0.717351	0.75381	0.783522	0.806206	0.839299	0.870565	0.892719	0.914534	0.931581	0.945458	0.951759	0.968625	0.983184	0.996876	1.014824	1.032303	1.042421	1.054481	1.063804	1.072663	1.085793	1.092514	1.097344	1.109461	1.11143	1.120964	1.12951	1.139416	1.143895	1.144848	1.154647	1.161232	1.149301	1.156728	1.164675	1.166076	1.165366	1.164546	1.167237	1.175382	1.179978	1.182347	1.184925	1.180564	1.181265	1.172991	1.175374	1.175361	1.17996	1.180727	1.174565	1.171781	1.170058	1.166396	1.164998	1.165485	1.168058	1.170618	1.165099	1.157183	1.152138	1.153169	1.152471	1.148401	1.14534	1.141089	1.131785	1.126154	1.118876	1.109056	1.112193	1.10478	1.095723	1.088958	1.07592	1.060502	1.046202	1.022707	0.99203	0.967742	0.951267	0.931128	0.904478	0.867817	0.83344	0.798985	0.760409	0.71238	0.66695	0.622619	0.565533	0.504299	0.454501
17-136-GTS	0.308586	0.350244	0.402181	0.464268	0.523232	0.581027	0.635623	0.644366	0.682917	0.719373	0.751003	0.764147	0.79787	0.830064	0.856323	0.880446	0.900399	0.915045	0.927164	0.946644	0.964323	0.980588	0.997992	1.015944	1.02362	1.034545	1.045543	1.057472	1.07249	1.080009	1.085188	1.099433	1.103834	1.112568	1.121498	1.129459	1.135789	1.141709	1.153606	1.158914	1.159805	1.172057	1.180026	1.182007	1.183593	1.188161	1.190767	1.198981	1.203989	1.207839	1.211451	1.210918	1.210051	1.197613	1.197901	1.19589	1.200495	1.201987	1.198673	1.195633	1.19462	1.194962	1.19211	1.189704	1.190167	1.185189	1.181563	1.179524	1.178983	1.182492	1.177843	1.170566	1.1647	1.159277	1.151884	1.145809	1.137284	1.127341	1.122404	1.112145	1.099907	1.091848	1.076007	1.058515	1.038992	1.014128	0.981298	0.95745	0.938223	0.914706	0.887689	0.849548	0.817752	0.785266	0.750601	0.714766	0.672696	0.632326	0.578196	0.514637	0.461449
17-136-SVZ	0.326048	0.367206	0.421239	0.475828	0.52752	0.581617	0.63109	0.667334	0.713379	0.748619	0.777262	0.808545	0.833694	0.869022	0.895911	0.92141	0.938509	0.949448	0.948883	0.969448	0.987947	1.001338	1.018912	1.036304	1.045872	1.057863	1.072577	1.087763	1.101827	1.109279	1.115671	1.124469	1.124284	1.129341	1.136338	1.145447	1.150561	1.150833	1.162038	1.166139	1.166088	1.176098	1.183319	1.185625	1.186237	1.183578	1.183833	1.192069	1.198364	1.199771	1.201466	1.199859	1.204654	1.199654	1.198482	1.192199	1.195714	1.194464	1.190034	1.185785	1.18139	1.177939	1.175356	1.173488	1.172307	1.167581	1.161375	1.158375	1.155031	1.156092	1.151846	1.147385	1.142835	1.134909	1.123818	1.117047	1.106244	1.096781	1.09834	1.088176	1.077603	1.067325	1.052329	1.032642	1.012157	0.987407	0.955533	0.931358	0.91492	0.89382	0.869598	0.832913	0.801923	0.769396	0.737071	0.694999	0.65491	0.619915	0.571675	0.519101	0.477979
17-136-THA	0.307214	0.349049	0.402679	0.458179	0.512726	0.565056	0.61353	0.647712	0.693738	0.7318	0.761925	0.774833	0.808212	0.840019	0.868685	0.892988	0.91144	0.925434	0.934273	0.953479	0.972593	0.987836	1.005783	1.02193	1.031112	1.044602	1.054818	1.066441	1.080927	1.087465	1.093376	1.104282	1.109544	1.117937	1.126653	1.137676	1.145209	1.147653	1.159071	1.163201	1.152117	1.163094	1.169968	1.171665	1.17193	1.171792	1.173091	1.181442	1.1874	1.190225	1.193292	1.191788	1.193171	1.183475	1.183844	1.180533	1.184776	1.184422	1.183725	1.182949	1.181805	1.183527	1.181817	1.180448	1.183869	1.188366	1.184448	1.177665	1.16857	1.169375	1.16744	1.16289	1.158632	1.154064	1.148785	1.144355	1.135169	1.126129	1.12313	1.113135	1.10072	1.093764	1.079817	1.066981	1.048001	1.024536	0.992749	0.966371	0.949237	0.927271	0.899281	0.860972	0.82758	0.793649	0.75874	0.723672	0.683226	0.643859	0.58768	0.521962	0.46643
17-148-GTS	0.323918	0.365505	0.417113	0.467229	0.515887	0.564674	0.611219	0.654357	0.697033	0.730698	0.762657	0.795457	0.834523	0.868291	0.898801	0.923869	0.942443	0.959398	0.962852	0.980303	1.000498	1.016703	1.029472	1.042428	1.055799	1.069154	1.079575	1.092416	1.106593	1.107999	1.114138	1.127652	1.124449	1.131388	1.141789	1.157798	1.159874	1.162061	1.171172	1.169638	1.172597	1.183714	1.190733	1.193992	1.199514	1.199272	1.200649	1.197788	1.201163	1.200569	1.197747	1.195061	1.196346	1.199059	1.200315	1.203373	1.208711	1.20813	1.199786	1.195045	1.191151	1.184769	1.18271	1.17527	1.17274	1.168764	1.159367	1.15466	1.154457	1.149188	1.141716	1.133705	1.127712	1.122298	1.112832	1.099974	1.086971	1.071977	1.074082	1.06743	1.053817	1.045142	1.031986	1.013253	0.99346	0.975328	0.94874	0.92728	0.912862	0.893309	0.872594	0.837937	0.806358	0.775822	0.744141	0.708197	0.669289	0.63416	0.584189	0.536353	0.495305
17-148-SVZ	0.314622	0.356433	0.410994	0.464835	0.513637	0.559593	0.607292	0.652509	0.694732	0.729902	0.766731	0.796969	0.836656	0.8736	0.901617	0.925244	0.94319	0.956152	0.958473	0.977591	0.999877	1.015696	1.032379	1.049448	1.056711	1.069369	1.082287	1.091887	1.10683	1.10966	1.112887	1.123148	1.11778	1.120602	1.128397	1.143808	1.143402	1.147443	1.15512	1.153351	1.155718	1.164174	1.170023	1.172781	1.176146	1.174251	1.182723	1.185441	1.191107	1.190131	1.185298	1.179823	1.182584	1.187655	1.189198	1.190354	1.194348	1.192939	1.188464	1.185223	1.187322	1.185734	1.184132	1.184175	1.18691	1.184232	1.174738	1.171194	1.168712	1.162553	1.151269	1.137454	1.135426	1.130626	1.121439	1.111597	1.100148	1.088596	1.093603	1.090246	1.079962	1.071732	1.061159	1.041578	1.020718	0.997029	0.965593	0.945053	0.928131	0.906308	0.879548	0.84432	0.812456	0.779186	0.745687	0.702058	0.663119	0.627055	0.582343	0.533988	0.491889
17-148-THA	0.336311	0.379385	0.433763	0.484737	0.530975	0.576379	0.621361	0.662847	0.706066	0.741661	0.77391	0.803649	0.840991	0.874608	0.90079	0.923806	0.940477	0.954384	0.954853	0.973221	0.991523	1.008566	1.023268	1.035962	1.043051	1.050825	1.059184	1.068934	1.084701	1.089055	1.096251	1.109182	1.104099	1.107597	1.117707	1.134317	1.135587	1.138919	1.148076	1.145905	1.149932	1.159015	1.166387	1.169737	1.178805	1.180723	1.188779	1.190252	1.196585	1.196905	1.193937	1.190873	1.191788	1.193842	1.197978	1.202148	1.20714	1.208771	1.203218	1.198943	1.195296	1.191525	1.186971	1.182508	1.178378	1.175631	1.167892	1.163346	1.159115	1.153862	1.151017	1.143822	1.138988	1.133947	1.124962	1.115393	1.104348	1.090059	1.094572	1.091194	1.075829	1.06676	1.055127	1.037277	1.014404	0.992962	0.963952	0.943109	0.927896	0.907136	0.884866	0.849713	0.818205	0.784669	0.751242	0.707692	0.66681	0.629764	0.577762	0.522517	0.480083
18-010-GFM	0.366591	0.412992	0.459096	0.511194	0.563641	0.612012	0.659351	0.696096	0.736052	0.767866	0.798109	0.827511	0.857138	0.887966	0.915339	0.9379	0.956077	0.971682	0.984711	1.006636	1.020289	1.033725	1.041272	1.051437	1.058018	1.066212	1.073615	1.087294	1.099989	1.103575	1.109789	1.119326	1.115414	1.118476	1.124971	1.135464	1.136008	1.134677	1.141346	1.144672	1.139433	1.14767	1.155816	1.158673	1.15884	1.1581	1.155773	1.153359	1.162875	1.165873	1.164962	1.16828	1.164102	1.166672	1.170803	1.166489	1.168013	1.169355	1.159999	1.152897	1.152175	1.149344	1.145064	1.146027	1.149358	1.153376	1.147013	1.141487	1.133841	1.127041	1.121424	1.116096	1.115634	1.104503	1.10109	1.096032	1.086523	1.077895	1.075185	1.067164	1.05634	1.046764	1.035269	1.022839	1.00593	0.983684	0.957021	0.937084	0.920777	0.902518	0.8855	0.860874	0.83557	0.809526	0.783484	0.754711	0.722874	0.693708	0.65692	0.615788	0.580029
18-010-GTS	0.333794	0.373751	0.412319	0.46042	0.507063	0.554349	0.59771	0.637288	0.679681	0.715073	0.747258	0.77677	0.807839	0.838565	0.859563	0.878318	0.896457	0.910381	0.926143	0.948345	0.970583	0.9878	1.00516	1.019968	1.030599	1.042369	1.051318	1.066695	1.078344	1.080412	1.087449	1.100841	1.10136	1.108961	1.116941	1.129159	1.133769	1.143125	1.15409	1.158855	1.151013	1.158664	1.169829	1.176182	1.180123	1.180937	1.18078	1.177446	1.185067	1.191042	1.191758	1.192678	1.190539	1.191201	1.192971	1.189355	1.194107	1.196243	1.188584	1.185573	1.184209	1.182098	1.179276	1.179806	1.179871	1.18572	1.18094	1.175847	1.16802	1.163635	1.15978	1.153803	1.14743	1.133332	1.125313	1.120213	1.114124	1.105633	1.105492	1.099309	1.08885	1.080661	1.064228	1.047424	1.025184	1.006567	0.981067	0.962073	0.947561	0.926607	0.902238	0.873867	0.848469	0.820902	0.792944	0.760376	0.725343	0.692773	0.649843	0.604082	0.56476
18-010-SVZ	0.348508	0.390046	0.439451	0.494084	0.543205	0.58756	0.6305	0.674834	0.715377	0.745657	0.773123	0.804016	0.837328	0.869458	0.892447	0.913287	0.930538	0.944245	0.953634	0.975952	1.000034	1.018441	1.032507	1.044318	1.055635	1.06464	1.072045	1.082463	1.099328	1.10235	1.108069	1.117207	1.112351	1.10934	1.119639	1.129683	1.130032	1.132069	1.142481	1.145425	1.153234	1.158757	1.165432	1.168801	1.17283	1.171101	1.167542	1.165903	1.174067	1.178159	1.178452	1.178947	1.176983	1.180151	1.182328	1.176125	1.181506	1.18675	1.186173	1.18412	1.184212	1.18395	1.180373	1.174086	1.172867	1.167915	1.160004	1.155024	1.15036	1.143662	1.139482	1.137127	1.134227	1.122633	1.113442	1.107916	1.099547	1.090311	1.087038	1.081858	1.069358	1.063263	1.05272	1.039076	1.01962	1.000281	0.969365	0.949179	0.933874	0.912244	0.886275	0.854879	0.825723	0.800027	0.76849	0.733453	0.695039	0.660197	0.615515	0.566302	0.526942
18-010-THA	0.333719	0.374081	0.413891	0.465415	0.517633	0.566464	0.612842	0.654269	0.695782	0.72713	0.758439	0.789831	0.821798	0.857068	0.883456	0.905966	0.922937	0.936154	0.948245	0.968214	0.987812	1.004016	1.020934	1.031305	1.039585	1.049763	1.05553	1.070951	1.08416	1.086795	1.090538	1.101761	1.100817	1.105891	1.11406	1.125322	1.128266	1.132713	1.145511	1.150885	1.148268	1.155594	1.162346	1.166924	1.170596	1.170226	1.170838	1.169696	1.176684	1.179291	1.180182	1.182645	1.180143	1.183628	1.18697	1.182944	1.186612	1.189369	1.184402	1.183749	1.184734	1.184544	1.183295	1.183439	1.183878	1.187295	1.181687	1.173473	1.162507	1.156273	1.150267	1.143127	1.14013	1.130271	1.12383	1.119076	1.110769	1.101983	1.099429	1.092666	1.08039	1.072196	1.057714	1.043605	1.021835	1.001933	0.974313	0.955608	0.940828	0.920723	0.89754	0.869095	0.843249	0.814034	0.78515	0.750708	0.71343	0.680812	0.638828	0.59573	0.55848
18-012-GFM	0.363188	0.407567	0.464509	0.531781	0.593457	0.640545	0.686823	0.697892	0.740712	0.77744	0.812171	0.833555	0.859354	0.879116	0.903675	0.929947	0.946816	0.969039	0.964953	0.97029	0.985407	1.009781	1.023443	1.024363	1.022317	1.033586	1.047683	1.051096	1.05849	1.069356	1.068547	1.068668	1.075152	1.072831	1.069236	1.075016	1.073277	1.071122	1.07569	1.072539	1.069612	1.083768	1.098853	1.105589	1.108156	1.107818	1.102304	1.111472	1.125404	1.125437	1.125961	1.122427	1.118344	1.128056	1.135618	1.146398	1.141036	1.136188	1.1368	1.133576	1.135782	1.146855	1.15481	1.155078	1.154378	1.149389	1.146955	1.149857	1.146331	1.13906	1.132739	1.122834	1.134013	1.145859	1.144631	1.139271	1.114075	1.105868	1.106625	1.107186	1.119856	1.133871	1.122563	1.090035	1.065988	1.050161	1.044467	1.039165	1.026327	0.995285	0.970238	0.944624	0.916547	0.883311	0.852221	0.827655	0.785678	0.73823	0.672545	0.592728	0.518999
18-012-GTS	0.360389	0.402017	0.452641	0.513817	0.567126	0.613348	0.653822	0.661368	0.703484	0.734914	0.763731	0.798398	0.829684	0.846573	0.86775	0.889218	0.909723	0.934451	0.930168	0.939574	0.957136	0.974454	0.987969	0.988523	0.98991	0.997406	1.006039	1.01526	1.020109	1.028316	1.03345	1.041956	1.051047	1.057696	1.053421	1.064919	1.065486	1.060572	1.063846	1.061255	1.069848	1.082732	1.097249	1.099319	1.097542	1.103922	1.104859	1.111566	1.119998	1.131239	1.137897	1.144423	1.150357	1.155478	1.160398	1.169095	1.170552	1.170062	1.157133	1.149698	1.152322	1.16106	1.164956	1.167986	1.166823	1.163072	1.161519	1.168397	1.168676	1.165739	1.164942	1.157234	1.163553	1.179823	1.180557	1.172608	1.14783	1.131681	1.129616	1.117701	1.120656	1.134178	1.125933	1.099754	1.071309	1.054741	1.0514	1.048708	1.040921	1.014593	0.991197	0.96666	0.94748	0.91979	0.88514	0.861542	0.825536	0.782406	0.717515	0.635193	0.561482
18-012-SVZ	0.325238	0.369664	0.429233	0.495	0.550287	0.60138	0.654824	0.673674	0.709739	0.742718	0.768548	0.796678	0.830073	0.857462	0.878124	0.895214	0.915008	0.929672	0.93628	0.958245	0.97373	0.986269	0.994874	1.006638	1.017991	1.029371	1.038446	1.048694	1.056503	1.060677	1.066321	1.074433	1.073212	1.077983	1.090214	1.102323	1.106487	1.107086	1.116436	1.115385	1.117159	1.125197	1.128748	1.131271	1.135171	1.137617	1.143347	1.147502	1.153358	1.156225	1.162456	1.169696	1.166121	1.169168	1.168257	1.169113	1.163762	1.160548	1.153842	1.1535	1.152903	1.158572	1.1607	1.166047	1.163438	1.159134	1.14892	1.151234	1.152064	1.146359	1.141523	1.137489	1.149483	1.157367	1.155264	1.148074	1.120918	1.108458	1.106119	1.101921	1.109057	1.120085	1.113429	1.082777	1.05811	1.043383	1.023213	1.004746	0.998618	0.979558	0.957028	0.924648	0.897937	0.867165	0.834054	0.806649	0.768127	0.727174	0.669742	0.60464	0.543651
18-012-THA	0.33264	0.377915	0.417743	0.469808	0.518857	0.571264	0.626935	0.641678	0.686782	0.722044	0.755949	0.78518	0.818093	0.844016	0.866048	0.889204	0.90913	0.923081	0.937137	0.955686	0.979153	1.004454	1.016158	1.02615	1.028731	1.034529	1.041426	1.051838	1.064843	1.069286	1.072545	1.077665	1.077284	1.075523	1.078473	1.086861	1.09253	1.093807	1.098183	1.101253	1.104977	1.114993	1.127306	1.129587	1.137119	1.137679	1.142685	1.144179	1.152257	1.15133	1.150139	1.150632	1.150511	1.154917	1.159164	1.154133	1.148531	1.141395	1.138007	1.141556	1.140643	1.142407	1.147137	1.150803	1.15635	1.147444	1.14107	1.143924	1.14306	1.142649	1.140905	1.136257	1.152	1.166009	1.165179	1.163198	1.139254	1.120595	1.117151	1.113799	1.125777	1.137688	1.126065	1.095086	1.072792	1.059901	1.049723	1.048186	1.035968	0.998258	0.973971	0.94806	0.925151	0.893942	0.861041	0.833074	0.794809	0.747756	0.687817	0.612918	0.552413
18-018-GFM	0.305293	0.34504	0.39601	0.449211	0.496214	0.547309	0.594397	0.629673	0.670223	0.707011	0.744864	0.777234	0.814288	0.849867	0.882895	0.908358	0.925375	0.937904	0.940971	0.9625	0.984762	0.999149	1.016384	1.032528	1.038805	1.052841	1.066895	1.078262	1.093835	1.102823	1.111639	1.126589	1.122528	1.127934	1.134761	1.145563	1.149993	1.151821	1.161921	1.163409	1.163358	1.172996	1.17947	1.183557	1.187451	1.185452	1.188819	1.194714	1.200325	1.202159	1.203182	1.203074	1.207085	1.201576	1.202652	1.201139	1.210308	1.21037	1.202604	1.19926	1.19908	1.196725	1.19411	1.193068	1.193406	1.192715	1.18503	1.181568	1.181317	1.179883	1.173056	1.164532	1.160212	1.15412	1.14321	1.136245	1.122906	1.109837	1.111545	1.104346	1.092337	1.080986	1.065593	1.046457	1.024335	0.996474	0.963191	0.939645	0.919926	0.896484	0.871057	0.835485	0.803501	0.769609	0.734685	0.691836	0.65054	0.612483	0.563078	0.510138	0.464758
18-018-SVZ	0.322294	0.365132	0.418247	0.472741	0.520626	0.564791	0.609175	0.654617	0.6993	0.735086	0.769093	0.799174	0.835043	0.872265	0.899308	0.92062	0.939484	0.952811	0.952075	0.970089	0.98972	1.001684	1.017326	1.033206	1.042448	1.05265	1.06317	1.07549	1.090434	1.094088	1.102142	1.113632	1.105499	1.105639	1.114496	1.127189	1.132171	1.135133	1.144847	1.146484	1.152908	1.161644	1.167795	1.173339	1.179459	1.180679	1.186081	1.185457	1.192821	1.194037	1.194278	1.193728	1.194935	1.197026	1.199515	1.195034	1.201561	1.202286	1.196534	1.194009	1.191767	1.188961	1.187084	1.184899	1.1835	1.181394	1.17433	1.171709	1.165775	1.160676	1.151797	1.144458	1.140426	1.135651	1.123552	1.116445	1.104078	1.09182	1.095794	1.087896	1.07424	1.066379	1.055163	1.036981	1.015708	0.995252	0.966042	0.946693	0.928602	0.908836	0.883917	0.850961	0.82339	0.791599	0.75618	0.714769	0.676507	0.642282	0.598563	0.550968	0.511196
18-018-THA	0.280696	0.319979	0.371575	0.423514	0.4696	0.517823	0.560726	0.595451	0.636758	0.669541	0.701525	0.724528	0.756794	0.787687	0.818206	0.844421	0.861041	0.877625	0.891211	0.914968	0.935503	0.949852	0.968955	0.986656	0.997303	1.008619	1.024375	1.038526	1.05402	1.060297	1.070927	1.087989	1.089088	1.094557	1.101136	1.111241	1.119951	1.126395	1.135496	1.139067	1.143282	1.153728	1.160564	1.163307	1.166181	1.171838	1.175722	1.184823	1.191204	1.195142	1.198702	1.200748	1.20581	1.200085	1.204811	1.203977	1.210906	1.213031	1.212012	1.212367	1.215572	1.21366	1.214145	1.211962	1.214043	1.216283	1.215201	1.2148	1.217233	1.21442	1.211228	1.20689	1.202612	1.195959	1.187243	1.180539	1.170074	1.158771	1.163916	1.162339	1.151621	1.140187	1.123939	1.101503	1.079845	1.055706	1.026565	1.004539	0.985666	0.959646	0.933148	0.895613	0.860064	0.823631	0.78244	0.735516	0.688218	0.643393	0.583128	0.520168	0.465623
18-021-GFM	0.313026	0.353492	0.404086	0.456725	0.505566	0.555685	0.601942	0.636331	0.67846	0.713724	0.749126	0.780704	0.817793	0.851537	0.880884	0.904829	0.922936	0.935147	0.935689	0.953726	0.973348	0.991298	1.009019	1.026395	1.034772	1.046901	1.05938	1.072748	1.088312	1.094115	1.102913	1.116666	1.117089	1.128239	1.137401	1.14803	1.152434	1.156236	1.169606	1.175188	1.175126	1.186016	1.190523	1.193689	1.195431	1.199733	1.200954	1.20803	1.212831	1.216027	1.219027	1.219769	1.221615	1.214031	1.211725	1.208917	1.210743	1.207012	1.19517	1.191378	1.189739	1.194944	1.192983	1.19667	1.199682	1.195097	1.187233	1.181147	1.176483	1.175066	1.169815	1.157951	1.152427	1.14563	1.136518	1.127449	1.114496	1.101831	1.096969	1.088473	1.076976	1.067334	1.052047	1.036676	1.018816	0.994379	0.963097	0.940311	0.923017	0.900849	0.873218	0.835867	0.803347	0.770608	0.733773	0.68753	0.645964	0.605686	0.554905	0.501583	0.459493
18-021-GTS	0.319368	0.360278	0.413165	0.470342	0.521745	0.573633	0.62074	0.657122	0.699695	0.733186	0.768585	0.798859	0.836061	0.873432	0.901167	0.928698	0.94618	0.960605	0.96241	0.978564	0.998195	1.011192	1.029914	1.04504	1.051482	1.05988	1.070486	1.081886	1.097577	1.103459	1.110642	1.124277	1.121866	1.12654	1.133653	1.147637	1.15181	1.153802	1.16707	1.174824	1.176608	1.185412	1.190455	1.194336	1.201237	1.202107	1.203765	1.210254	1.210635	1.211871	1.213673	1.215806	1.215009	1.206474	1.205061	1.201625	1.20186	1.197137	1.193508	1.188952	1.187539	1.190448	1.184147	1.183815	1.187459	1.18378	1.175948	1.17028	1.16841	1.166993	1.155793	1.142998	1.137506	1.123925	1.113382	1.106689	1.094103	1.079902	1.072503	1.063465	1.053054	1.043643	1.030039	1.016455	0.99902	0.975233	0.944639	0.923343	0.906368	0.882451	0.856452	0.82234	0.790942	0.757218	0.725019	0.686219	0.650416	0.617553	0.573285	0.527324	0.488741
18-021-SVZ	0.307098	0.348592	0.400962	0.456716	0.504359	0.552182	0.597388	0.639993	0.680723	0.716498	0.752508	0.786991	0.826139	0.863188	0.887956	0.913763	0.931692	0.945512	0.957206	0.975753	0.995634	1.013907	1.027075	1.043093	1.05317	1.061625	1.070235	1.08038	1.095162	1.096468	1.102386	1.114405	1.109551	1.112909	1.12248	1.135763	1.13844	1.142531	1.154685	1.160412	1.165928	1.176008	1.183538	1.18896	1.195885	1.191549	1.190653	1.186709	1.187447	1.191044	1.192297	1.194517	1.192174	1.192508	1.198147	1.193321	1.197317	1.196502	1.189491	1.185512	1.185841	1.190067	1.188719	1.192077	1.195587	1.19219	1.184917	1.180032	1.174778	1.170683	1.160979	1.147682	1.144464	1.135934	1.125747	1.119315	1.110395	1.099062	1.093834	1.086516	1.076089	1.067412	1.056164	1.040886	1.023044	1.00082	0.967674	0.94692	0.929512	0.905886	0.881732	0.845899	0.814738	0.780146	0.7461	0.707451	0.669987	0.633453	0.588922	0.541276	0.500981
18-021-THA	0.311961	0.354352	0.40675	0.460122	0.507163	0.555579	0.604884	0.648237	0.692626	0.73128	0.765742	0.79658	0.831877	0.865883	0.890264	0.915541	0.935484	0.947853	0.952268	0.972134	0.99358	1.008887	1.026484	1.040283	1.04717	1.055203	1.062609	1.070547	1.082812	1.087795	1.094497	1.103806	1.099304	1.103412	1.11402	1.124023	1.126644	1.12904	1.139791	1.1459	1.152601	1.161603	1.171215	1.177861	1.182135	1.188488	1.19129	1.190892	1.194394	1.19873	1.205733	1.210044	1.20765	1.207807	1.211959	1.212258	1.216504	1.2125	1.2002	1.194328	1.19148	1.195453	1.190193	1.18857	1.186846	1.184052	1.173359	1.167322	1.163661	1.158924	1.152379	1.146019	1.14363	1.134212	1.125628	1.11971	1.111834	1.099128	1.093896	1.085609	1.074029	1.066642	1.05536	1.041627	1.022561	1.003471	0.973478	0.951106	0.933369	0.909467	0.882332	0.849115	0.818827	0.785839	0.751489	0.709986	0.671409	0.636372	0.590201	0.540659	0.496617
18-023-GFM	0.320428	0.366176	0.423227	0.483066	0.541274	0.5969	0.648651	0.687473	0.734323	0.769338	0.802415	0.824118	0.849269	0.880205	0.9087	0.932513	0.950339	0.962977	0.970958	0.989396	1.00819	1.02686	1.043269	1.061355	1.069678	1.083706	1.094272	1.102026	1.114169	1.12293	1.128407	1.139175	1.14155	1.147998	1.156628	1.168311	1.175697	1.174907	1.183251	1.189634	1.189791	1.19576	1.198898	1.201887	1.201711	1.194484	1.195004	1.200572	1.203122	1.200536	1.203102	1.204151	1.202961	1.194892	1.191865	1.186873	1.191949	1.191385	1.183255	1.17871	1.176334	1.175578	1.168778	1.164699	1.16147	1.156175	1.15017	1.144667	1.142561	1.143136	1.138358	1.130311	1.125151	1.117707	1.107919	1.101195	1.087992	1.074405	1.068288	1.05863	1.046795	1.036618	1.021527	1.00633	0.989776	0.963902	0.930714	0.906364	0.890774	0.87068	0.84559	0.808021	0.7753	0.744611	0.711533	0.671203	0.633421	0.599831	0.556618	0.509857	0.468894
18-023-GTS	0.320071	0.364032	0.410157	0.465691	0.520785	0.572699	0.621691	0.660814	0.707235	0.743113	0.775787	0.798071	0.834865	0.870239	0.899388	0.924673	0.946302	0.964633	0.97731	0.997712	1.017945	1.03579	1.05022	1.06434	1.068732	1.076132	1.086465	1.098376	1.11128	1.116157	1.119146	1.127859	1.129145	1.132641	1.140024	1.15058	1.154248	1.155391	1.16844	1.172692	1.177473	1.187003	1.190475	1.194085	1.195009	1.190329	1.192846	1.1971	1.20475	1.205311	1.204566	1.203395	1.200387	1.194572	1.192427	1.18973	1.194546	1.192168	1.183399	1.178806	1.176033	1.172795	1.170172	1.164912	1.16106	1.150928	1.143397	1.138149	1.136235	1.132477	1.125574	1.118155	1.114698	1.105157	1.097316	1.09124	1.079262	1.064126	1.059459	1.055344	1.046764	1.040032	1.02812	1.016275	0.999896	0.977464	0.949521	0.929007	0.911956	0.889183	0.866541	0.836254	0.806529	0.777215	0.748786	0.722584	0.690595	0.662476	0.619841	0.568899	0.522681
18-023-SVZ	0.324421	0.369387	0.415592	0.473876	0.529705	0.583887	0.636373	0.673575	0.719473	0.752277	0.785912	0.809192	0.848182	0.884337	0.91454	0.938043	0.95483	0.968835	0.981046	0.999739	1.018568	1.036727	1.055516	1.073269	1.084939	1.099481	1.113177	1.126959	1.141038	1.146064	1.147054	1.157443	1.155399	1.158811	1.165508	1.173622	1.173413	1.171057	1.181379	1.185565	1.185722	1.193187	1.194598	1.191347	1.188771	1.18453	1.184796	1.19102	1.199432	1.201139	1.202781	1.201687	1.195971	1.185661	1.184979	1.177566	1.179929	1.180132	1.175012	1.172224	1.170406	1.167829	1.164885	1.161892	1.160711	1.151196	1.139552	1.133807	1.13178	1.125897	1.115108	1.108696	1.103084	1.093551	1.083048	1.078123	1.065831	1.056643	1.052732	1.047172	1.035184	1.024954	1.01127	0.998787	0.983711	0.961499	0.933387	0.914686	0.899103	0.87619	0.849599	0.818428	0.791434	0.764236	0.734686	0.700789	0.667015	0.637048	0.598186	0.556036	0.520157
